# written by a dog's breakfast of mtpy (Kirkby et al.) and pandas assembled Oliver Azevedo, plus M3D from University of Alberta, 2018. Based on M3DET by Ersan Turkoglu (2006).
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 10.0836 -85.3647
> 35 36
3.162275 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.08035176 -0.7098462 0.017323741251375105
5.080217 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 2.829577 2.112584 0.5721589429583064
5.080217 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 3.381603 4.32812 0.16925282222095445
5.080217 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -3.574562 -3.275357 0.17865803770758343
5.080217 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.01516232 -0.346196 0.006317882208516926
8.1614 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 2.404249 1.764305 0.48111036801162044
8.1614 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 2.940761 2.893985 0.14716509276198958
8.1614 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -2.714413 -2.735712 0.13607857143042296
8.1614 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.06700445 -0.2631991 0.013446803450498297
13.11133 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 1.959285 1.386958 0.3949061635175138
13.11133 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 2.533389 2.144959 0.12805042831138977
13.11133 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -2.354151 -2.28733 0.1175834997975946
13.11133 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY 0.03648667 -0.1853088 0.0038294087729236256
21.06345 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 1.825962 1.160516 0.36431694297983647
21.06345 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 2.476108 1.50239 0.12325492737065842
21.06345 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -1.926542 -1.774225 0.09589997063190939
21.06345 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.005998667 -0.06032451 0.0014263526622536416
33.83854 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 1.450443 1.174081 0.28797807844148166
33.83854 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 2.139077 1.22376 0.10692196125575877
33.83854 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -1.455918 -1.523363 0.07247591336027488
33.83854 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.03877003 -0.03162357 0.007746399235804027
54.36171 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 0.9925898 1.108322 0.198594658971595
54.36171 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 1.893408 1.081118 0.09471165119622377
54.36171 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -1.041468 -1.218644 0.05208645890688212
54.36171 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.06124235 -0.05972907 0.012242240543493689
87.33243 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 0.6734707 0.8732138 0.1347450160122395
87.33243 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXY 1.64372 0.7810645 0.08224045387280673
87.33243 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYX -0.7777568 -0.829613 0.038897161428492075
87.33243 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZYY -0.03977608 -0.08255927 0.0081687837239382
140.3005 NIC04 10.2733 -85.1938 22000.0 18000.0 0.0 ZXX 0.4067768 0.6467441 0.08147511613888982
